hsa05221	AmlCancer	10000	AKT3
hsa05221	AmlCancer	1050	CEBPA
hsa05221	AmlCancer	11040	PIM2
hsa05221	AmlCancer	1147	CHUK
hsa05221	AmlCancer	1978	EIF4EBP1
hsa05221	AmlCancer	207	AKT1
hsa05221	AmlCancer	208	AKT2
hsa05221	AmlCancer	2322	FLT3
hsa05221	AmlCancer	23533	PIK3R5
hsa05221	AmlCancer	2475	MTOR
hsa05221	AmlCancer	2885	GRB2
hsa05221	AmlCancer	3265	HRAS
hsa05221	AmlCancer	3551	IKBKB
hsa05221	AmlCancer	369	ARAF
hsa05221	AmlCancer	3728	JUP
hsa05221	AmlCancer	3815	KIT
hsa05221	AmlCancer	3845	KRAS
hsa05221	AmlCancer	4609	MYC
hsa05221	AmlCancer	4790	NFKB1
hsa05221	AmlCancer	4893	NRAS
hsa05221	AmlCancer	51176	LEF1
hsa05221	AmlCancer	5290	PIK3CA
hsa05221	AmlCancer	5291	PIK3CB
hsa05221	AmlCancer	5292	PIM1
hsa05221	AmlCancer	5293	PIK3CD
hsa05221	AmlCancer	5294	PIK3CG
hsa05221	AmlCancer	5295	PIK3R1
hsa05221	AmlCancer	5296	PIK3R2
hsa05221	AmlCancer	5371	PML
hsa05221	AmlCancer	5467	PPARD
hsa05221	AmlCancer	5594	MAPK1
hsa05221	AmlCancer	5595	MAPK3
hsa05221	AmlCancer	5604	MAP2K1
hsa05221	AmlCancer	5605	MAP2K2
hsa05221	AmlCancer	572	BAD
hsa05221	AmlCancer	5894	RAF1
hsa05221	AmlCancer	5914	RARA
hsa05221	AmlCancer	595	CCND1
hsa05221	AmlCancer	5970	RELA
hsa05221	AmlCancer	6198	RPS6KB1
hsa05221	AmlCancer	6199	RPS6KB2
hsa05221	AmlCancer	6654	SOS1
hsa05221	AmlCancer	6655	SOS2
hsa05221	AmlCancer	6688	SPI1
hsa05221	AmlCancer	673	BRAF
hsa05221	AmlCancer	6774	STAT3
hsa05221	AmlCancer	6776	STAT5A
hsa05221	AmlCancer	6777	STAT5B
hsa05221	AmlCancer	6932	TCF7
hsa05221	AmlCancer	6934	TCF7L2
hsa05221	AmlCancer	7704	ZBTB16
hsa05221	AmlCancer	83439	TCF7L1
hsa05221	AmlCancer	8503	PIK3R3
hsa05221	AmlCancer	8517	IKBKG
hsa05221	AmlCancer	861	RUNX1
hsa05221	AmlCancer	862	RUNX1T1
hsa05221	AmlCancer	8900	CCNA1
